dataset_short_name,model,level,f1_mean,f1_std,f1_rank
gigantic/0.05,DAE,attribute,0.01620829720079576,0.016686816176916808,1.0
gigantic/0.05,DAE,event,0.05138670082895588,0.06215136701268606,1.0
gigantic/0.05,DAE,trace,0.17094738284438643,0.2015409684628646,1.0
gigantic/0.25,DAE,attribute,0.027744629711289864,0.008770220597550662,1.0
gigantic/0.25,DAE,event,0.07055570634846972,0.046637771686901766,1.0
gigantic/0.25,DAE,trace,0.26207457706824355,0.13929064186928805,1.0
gigantic/0.45,DAE,attribute,0.05216508251755636,0.01557758971974062,1.0
gigantic/0.45,DAE,event,0.11748121289592318,0.05065781001770661,1.0
gigantic/0.45,DAE,trace,0.3997356451440037,0.10682431075574587,1.0
huge/0.05,DAE,attribute,0.015278603532253587,0.015475550834019596,1.0
huge/0.05,DAE,event,0.04946510249582546,0.06507413522717213,1.0
huge/0.05,DAE,trace,0.15665064964129866,0.17786280655281297,1.0
huge/0.25,DAE,attribute,0.027003742481381668,0.008431392605926687,1.0
huge/0.25,DAE,event,0.06832624269460598,0.04371277472565332,1.0
huge/0.25,DAE,trace,0.24721718233564663,0.12409200792002456,1.0
huge/0.45,DAE,attribute,0.044349025590451514,0.013787958227720441,1.0
huge/0.45,DAE,event,0.102305207091492,0.048258227679210994,1.0
huge/0.45,DAE,trace,0.39127561301634256,0.1196866078781375,1.0
large/0.05,DAE,attribute,0.008635061618462064,0.007472200079020045,1.0
large/0.05,DAE,event,0.030890495879604126,0.03545693968367297,1.0
large/0.05,DAE,trace,0.1493908725628386,0.1698056877300047,1.0
large/0.25,DAE,attribute,0.02722947318794257,0.01683614452819038,1.0
large/0.25,DAE,event,0.0657743604982393,0.053896233164909574,1.0
large/0.25,DAE,trace,0.2574730776720097,0.1555313804520976,1.0
large/0.45,DAE,attribute,0.03602024716732843,0.012731174313609706,1.0
large/0.45,DAE,event,0.08389411630439407,0.040120329499878676,1.0
large/0.45,DAE,trace,0.3787276406014249,0.11390562496897151,1.0
p2p/0.05,DAE,attribute,0.01299633080647778,0.010913323410372669,1.0
p2p/0.05,DAE,event,0.04244254588430488,0.05139490058044285,1.0
p2p/0.05,DAE,trace,0.15081585238536718,0.17024887404046013,1.0
p2p/0.25,DAE,attribute,0.027710025006013165,0.00862132150703327,1.0
p2p/0.25,DAE,event,0.06918481303963764,0.042255362665385134,1.0
p2p/0.25,DAE,trace,0.26050807001272464,0.1381049550179969,1.0
p2p/0.45,DAE,attribute,0.05103149493433329,0.017261423227325788,1.0
p2p/0.45,DAE,event,0.11472022149435056,0.0524782077890548,1.0
p2p/0.45,DAE,trace,0.39811285224559406,0.11564151663137942,1.0
small/0.05,DAE,attribute,0.01126533028865614,0.00864945058014165,1.0
small/0.05,DAE,event,0.038855219800918696,0.04219846623582705,1.0
small/0.05,DAE,trace,0.16010392947020166,0.17589942787190307,1.0
small/0.25,DAE,attribute,0.024992134225541217,0.008372218244689669,1.0
small/0.25,DAE,event,0.06125615540807573,0.03879924203393893,1.0
small/0.25,DAE,trace,0.25286669032399084,0.13092472025568394,1.0
small/0.45,DAE,attribute,0.05121016969687907,0.01700757112240196,1.0
small/0.45,DAE,event,0.1102348861369684,0.05012672878199825,1.0
small/0.45,DAE,trace,0.394707119560644,0.11354022311872007,1.0
wide/0.05,DAE,attribute,0.017507547218104262,0.016455462353750092,1.0
wide/0.05,DAE,event,0.052012123642522785,0.06335416302349671,1.0
wide/0.05,DAE,trace,0.14989703204830437,0.1608937695671423,1.0
wide/0.25,DAE,attribute,0.0405273287442405,0.015699188579159837,1.0
wide/0.25,DAE,event,0.08629652262841069,0.04969859106184368,1.0
wide/0.25,DAE,trace,0.2569693585462572,0.11815321876723162,1.0
wide/0.45,DAE,attribute,0.06382820650145636,0.025917372968046123,1.0
wide/0.45,DAE,event,0.12937353289931397,0.052280435524899097,1.0
wide/0.45,DAE,trace,0.38437846928349184,0.10297366400683135,1.0
gigantic/0.05,DAE,combined,0.07951412695804602,0.1387769826323618,1.0
gigantic/0.25,DAE,combined,0.1201249710426677,0.13263188635987105,1.0
gigantic/0.45,DAE,combined,0.18979398018582777,0.1658673046183413,1.0
huge/0.05,DAE,combined,0.07379811855645924,0.12500715154768136,1.0
huge/0.25,DAE,combined,0.11418238917054475,0.12215984036166791,1.0
huge/0.45,DAE,combined,0.17930994856609536,0.16929167436174414,1.0
large/0.05,DAE,combined,0.06297214335363492,0.11763219665146148,1.0
large/0.25,DAE,combined,0.1168256371193972,0.1387459856278943,1.0
large/0.45,DAE,combined,0.1662140013577158,0.1670366774330377,1.0
p2p/0.05,DAE,combined,0.06875157635871662,0.11858678630293082,1.0
p2p/0.25,DAE,combined,0.11913430268612515,0.13134295911562702,1.0
p2p/0.45,DAE,combined,0.1879548562247593,0.16809143849913713,1.0
small/0.05,DAE,combined,0.07007482651992551,0.12280380674922657,1.0
small/0.25,DAE,combined,0.11303832665253592,0.12739555522632423,1.0
small/0.45,DAE,combined,0.1853840584648305,0.1665575754620494,1.0
wide/0.05,DAE,combined,0.07313890096964382,0.11475571288315821,1.0
wide/0.25,DAE,combined,0.12793106997296946,0.11928433669109459,1.0
wide/0.45,DAE,combined,0.1925267362280874,0.15429592022024555,1.0
