dataset_short_name,categorical_encoding,level,f1_mean,f1_std,f1_rank
gigantic/0.45,One Hot,attribute,0.0712854099272746,0.020326907850831154,2.0
gigantic/0.45,One Hot,event,0.11864342154246994,0.04299717062259977,2.0
gigantic/0.45,One Hot,trace,0.3677207893484238,0.0629908479434647,1.0
gigantic/0.45,Word2Vec Average Then Concatinate,attribute,0.07927684449486803,0.024425659772549103,1.0
gigantic/0.45,Word2Vec Average Then Concatinate,event,0.1253978555980199,0.060485869852272105,1.0
gigantic/0.45,Word2Vec Average Then Concatinate,trace,0.3672494259319409,0.08308551636462426,2.0
huge/0.45,One Hot,attribute,0.05219806060508963,0.019634607852999118,2.0
huge/0.45,One Hot,event,0.08449875312310746,0.01982490131794943,2.0
huge/0.45,One Hot,trace,0.33235140688023446,0.03353774306772211,2.0
huge/0.45,Word2Vec Average Then Concatinate,attribute,0.06110933630241074,0.018193980160647893,1.0
huge/0.45,Word2Vec Average Then Concatinate,event,0.09710157426601532,0.031551464911062525,1.0
huge/0.45,Word2Vec Average Then Concatinate,trace,0.3369476608510477,0.04179241157735317,1.0
large/0.45,One Hot,attribute,0.0365369500147606,0.010880139606799502,2.0
large/0.45,One Hot,event,0.061172716595639505,0.015954683229484058,2.0
large/0.45,One Hot,trace,0.32975109033633787,0.04636828479179821,1.0
large/0.45,Word2Vec Average Then Concatinate,attribute,0.044932379584009086,0.016506092842880897,1.0
large/0.45,Word2Vec Average Then Concatinate,event,0.06957363533646922,0.014502597945903509,1.0
large/0.45,Word2Vec Average Then Concatinate,trace,0.32468820909493273,0.04685768170997587,2.0
medium/0.45,One Hot,attribute,0.05619541545059512,0.01758452616153414,2.0
medium/0.45,One Hot,event,0.09286701547977438,0.022670334252341235,2.0
medium/0.45,One Hot,trace,0.3384911754713087,0.04918470318284215,2.0
medium/0.45,Word2Vec Average Then Concatinate,attribute,0.07173896551585059,0.021122621950792765,1.0
medium/0.45,Word2Vec Average Then Concatinate,event,0.11067844211128336,0.04629826527593176,1.0
medium/0.45,Word2Vec Average Then Concatinate,trace,0.3410676107623218,0.061597945011134005,1.0
p2p/0.45,One Hot,attribute,0.05625109618670065,0.019995751594848607,2.0
p2p/0.45,One Hot,event,0.09095963153374141,0.01750377266677198,2.0
p2p/0.45,One Hot,trace,0.3417836699890726,0.029451128232272014,2.0
p2p/0.45,Word2Vec Average Then Concatinate,attribute,0.06629618243826067,0.01858092096584533,1.0
p2p/0.45,Word2Vec Average Then Concatinate,event,0.10105749303084666,0.025253578829468534,1.0
p2p/0.45,Word2Vec Average Then Concatinate,trace,0.3471948557681297,0.04017313933778079,1.0
small/0.45,One Hot,attribute,0.05188213972745253,0.013868037800427554,2.0
small/0.45,One Hot,event,0.08667634026145261,0.03015663111425115,2.0
small/0.45,One Hot,trace,0.34491263940477235,0.056555926017113914,1.0
small/0.45,Word2Vec Average Then Concatinate,attribute,0.06398719399741117,0.022589577277843026,1.0
small/0.45,Word2Vec Average Then Concatinate,event,0.09910307237643454,0.048289271214638586,1.0
small/0.45,Word2Vec Average Then Concatinate,trace,0.3321506781605519,0.05683536809806683,2.0
wide/0.45,One Hot,attribute,0.06646239958630344,0.023881820061052942,2.0
wide/0.45,One Hot,event,0.1086616458318536,0.024110072695486668,2.0
wide/0.45,One Hot,trace,0.35192104150797254,0.049904204802893835,2.0
wide/0.45,Word2Vec Average Then Concatinate,attribute,0.07519584860734604,0.023105066210624352,1.0
wide/0.45,Word2Vec Average Then Concatinate,event,0.11765110288667141,0.03315825720266371,1.0
wide/0.45,Word2Vec Average Then Concatinate,trace,0.3630184685987705,0.06824910841717423,1.0
gigantic/0.45,One Hot,combined,0.18588320693938945,0.13909428015742953,2.0
gigantic/0.45,Word2Vec Average Then Concatinate,combined,0.1906413753416096,0.14155993160331629,1.0
huge/0.45,One Hot,combined,0.15634940686947718,0.1292591254352218,2.0
huge/0.45,Word2Vec Average Then Concatinate,combined,0.1650528571398246,0.1287511077052477,1.0
large/0.45,One Hot,combined,0.142486918982246,0.13759314795707764,2.0
large/0.45,Word2Vec Average Then Concatinate,combined,0.14639807467180369,0.1323082964001459,1.0
medium/0.45,One Hot,combined,0.1625178688005594,0.13105429217940043,2.0
medium/0.45,Word2Vec Average Then Concatinate,combined,0.17449500612981858,0.12916291233157404,1.0
p2p/0.45,One Hot,combined,0.16299813256983822,0.13091920273970226,2.0
p2p/0.45,Word2Vec Average Then Concatinate,combined,0.17151617707907899,0.13077818883943726,1.0
small/0.45,One Hot,combined,0.1611570397978925,0.13756634548479246,2.0
small/0.45,Word2Vec Average Then Concatinate,combined,0.16508031484479918,0.1289403953499344,1.0
wide/0.45,One Hot,combined,0.17568169564204317,0.13199923347988265,2.0
wide/0.45,Word2Vec Average Then Concatinate,combined,0.18528847336426266,0.13678036874012875,1.0
